,age,workclass,fnlwgt,marital-status,occupation,relationship,race,gender,capital-gain,capital-loss,hours-per-week,y_predict,education-num,age-times-hours
446,23,4,12272,0,4,0,4,1,56,0,49,0,9,849
447,10,4,4572,1,10,1,4,1,0,0,39,0,12,513
448,6,4,11281,1,1,3,4,1,0,0,39,0,12,445
449,4,4,25677,1,1,1,3,1,27,0,39,0,9,414
450,20,7,6273,0,14,0,4,1,0,0,39,0,8,669
451,48,6,13621,0,5,0,4,1,0,0,47,0,8,1161
452,26,1,10873,0,10,0,4,1,0,0,39,1,13,753
453,28,4,10709,1,1,1,4,1,0,0,43,0,8,843
454,7,7,24830,1,4,1,4,0,0,0,39,0,12,459
455,7,4,17614,1,7,1,4,1,0,0,41,0,9,481
456,2,2,19029,1,11,3,4,1,0,37,34,0,9,341
457,20,4,29,0,10,0,4,1,0,0,64,1,12,980
458,7,4,7741,1,1,3,4,0,0,0,34,0,8,414
459,17,4,6498,0,7,0,4,1,0,0,39,0,9,623
460,33,7,16175,0,8,5,4,0,0,0,38,0,8,833
461,19,4,12130,0,3,0,4,1,0,0,39,0,8,654
462,22,4,17266,0,12,0,4,1,0,0,59,0,12,960
463,27,6,4908,0,3,0,4,1,0,0,37,0,3,734
464,28,7,19304,0,8,0,4,1,0,0,39,0,8,782
465,15,7,27957,1,11,3,4,1,0,0,39,0,6,595
466,30,1,27903,0,4,0,2,1,0,0,39,1,13,808
467,33,4,1623,0,7,0,4,1,0,0,39,0,8,849
468,15,4,789,0,8,0,4,1,0,0,39,0,10,595
469,2,4,22036,1,6,3,4,1,0,0,39,0,8,382
470,2,0,1767,1,0,3,4,0,0,0,19,0,9,208
471,11,7,23597,2,10,1,4,1,0,0,9,0,13,154
472,11,4,15678,2,12,2,4,1,0,0,49,0,8,638
473,22,1,10072,1,10,1,4,1,0,0,39,1,13,695
474,4,4,8157,1,8,1,4,1,46,0,39,0,9,414
475,56,6,10254,3,5,1,4,0,0,0,73,0,9,1413
476,22,4,4918,0,8,0,4,1,72,0,39,0,3,695
477,8,4,20329,1,7,1,4,1,0,0,39,0,9,478
478,14,4,8956,0,12,5,4,0,0,0,19,0,9,320
479,34,4,3962,2,12,1,4,0,0,0,31,0,9,719
480,22,4,3953,0,1,5,4,0,0,0,27,0,12,518
481,14,4,12996,2,6,3,4,1,0,0,39,0,12,579
482,4,4,27811,1,12,3,2,1,0,0,16,0,9,194
483,29,4,13197,2,4,1,4,1,119,0,49,1,12,948
484,56,4,4120,2,4,1,4,0,0,0,34,0,8,1025
485,24,4,24354,2,3,1,4,1,0,0,39,0,8,722
486,3,4,22591,1,14,3,4,1,0,0,39,0,8,396
487,10,4,26430,1,8,1,4,1,0,0,29,0,11,400
488,7,4,15860,1,10,1,4,1,0,0,34,0,12,414
489,3,4,24470,0,3,0,4,1,0,0,39,0,9,396
490,22,4,16043,1,7,3,4,1,0,0,39,0,10,695
491,10,4,17018,1,6,1,4,1,0,0,27,0,12,380
492,16,4,13170,0,12,0,4,1,0,0,59,0,6,843
493,16,4,3339,0,6,0,0,1,0,0,39,0,8,610
494,19,7,23500,0,3,0,2,1,0,0,39,0,4,654
495,38,4,15636,0,4,0,4,1,0,0,35,0,9,843
496,2,4,7712,1,7,3,4,1,0,0,39,0,9,382
497,18,4,4905,1,4,1,4,1,0,0,59,0,8,882
498,17,4,5900,1,7,2,1,1,0,0,39,0,2,623
499,45,7,24413,2,10,1,4,0,0,0,34,0,14,905
500,16,6,1848,0,3,0,4,1,0,0,39,1,9,610
501,22,4,19133,0,3,0,4,1,70,0,54,0,4,898
502,19,2,20249,0,13,0,4,1,0,0,39,0,9,654
503,24,4,24318,2,1,4,4,0,0,0,32,0,12,622
504,22,6,1146,0,3,0,4,1,0,0,59,0,8,960
505,21,0,1880,0,0,5,4,0,0,50,9,1,8,208
506,1,4,12394,1,1,3,4,0,0,0,9,0,8,91
507,44,4,9446,0,4,0,4,1,112,0,44,1,9,1076
508,3,1,11528,1,1,3,4,0,0,0,35,0,10,362
509,18,6,27788,0,14,0,4,1,0,0,64,1,8,939
510,10,4,5514,1,7,3,4,1,0,0,39,0,8,513
511,49,4,5571,3,8,4,4,0,0,0,37,0,5,1012
512,4,4,28203,1,14,2,2,1,0,0,39,0,8,414
513,3,4,17574,1,8,3,4,0,0,0,17,0,9,195
514,17,4,5590,2,1,3,4,1,0,0,39,0,9,623
515,46,4,10755,1,9,1,4,0,0,0,49,0,2,1167
516,3,0,1255,1,0,4,4,1,0,0,39,0,8,396
517,14,4,18130,2,13,1,4,0,0,0,39,0,8,579
518,24,4,13503,0,10,0,4,1,0,60,59,0,15,998
519,47,7,5876,0,5,0,3,1,0,0,44,0,1,1109
520,15,4,24418,1,4,1,4,0,0,0,39,0,12,595
521,13,2,13353,0,14,0,4,1,0,0,49,1,8,676
522,19,6,3858,0,5,0,4,1,0,0,70,0,12,1036
523,5,4,9456,1,5,3,4,1,0,0,11,0,9,145
524,36,2,9115,0,4,0,4,1,0,0,49,0,9,1051
525,33,4,6899,3,1,1,0,0,0,0,39,0,8,849
526,19,4,1204,0,4,0,4,1,0,0,39,0,12,654
527,24,5,20497,0,4,0,4,1,0,0,39,0,6,722
528,38,4,16960,1,4,1,4,0,0,0,34,0,12,825
529,21,4,2103,0,12,0,4,1,112,0,49,1,12,818
530,11,4,25848,1,4,1,2,1,27,0,49,0,12,638
531,7,2,20305,1,10,3,4,0,0,0,36,0,12,433
532,43,4,17756,2,1,2,4,0,0,0,39,0,9,979
533,37,4,25195,0,8,0,2,1,0,0,39,0,5,902
534,10,5,18279,0,3,0,4,1,0,0,59,0,8,715
535,13,4,6510,0,10,5,4,0,0,0,29,0,13,438
536,37,4,11404,3,14,1,4,1,0,0,44,0,8,987
537,27,4,4906,0,3,0,4,1,81,0,39,1,9,766
538,35,4,11736,0,14,0,4,1,0,0,59,1,8,1161
539,1,4,3519,1,8,3,4,1,0,0,19,0,6,195
540,38,4,25986,0,14,0,4,1,0,0,49,0,3,1078
541,18,4,21212,0,10,0,4,1,0,0,49,1,12,763
542,20,4,13514,2,4,1,4,0,0,0,39,1,12,669
543,5,4,27355,1,1,3,4,0,0,0,39,0,9,430
544,28,4,13434,0,4,0,4,1,0,0,44,1,12,859
545,21,4,17078,0,5,0,4,1,0,0,59,0,12,943
546,31,4,5821,0,10,0,4,1,0,0,39,0,12,823
547,18,4,5730,0,8,0,4,1,0,0,39,0,10,638
548,4,4,16165,0,3,2,4,1,0,0,49,0,10,498
549,20,6,15410,0,3,0,1,1,0,0,59,1,8,923
550,1,4,12395,1,12,3,4,1,0,0,24,0,6,244
551,9,4,6532,2,7,3,4,1,0,0,34,0,5,441
552,31,5,3177,0,3,0,4,1,0,0,49,0,12,979
553,34,4,18534,2,1,1,2,1,101,0,39,1,9,863
554,35,4,7363,0,3,0,4,1,0,0,39,0,9,878
555,15,7,878,0,5,0,4,1,0,0,39,1,12,595
556,22,6,16595,0,8,0,4,1,0,0,59,0,12,960
557,34,4,9596,0,10,0,4,1,0,0,39,1,12,863
558,37,4,2217,0,12,0,4,1,0,0,49,0,12,1066
559,4,4,10249,1,10,1,4,0,0,0,24,0,9,279
560,26,4,7826,2,1,4,2,0,0,0,39,0,8,753
561,15,4,20586,1,1,3,4,0,0,0,39,0,9,595
562,14,7,15941,0,10,0,4,1,0,0,34,1,13,515
563,56,0,9737,0,0,0,4,1,0,0,7,0,8,303
564,9,4,25538,1,1,2,1,1,0,0,59,0,9,695
565,18,4,6845,1,3,1,4,1,0,0,39,0,8,638
566,56,4,6509,0,4,0,4,1,0,0,53,1,2,1299
567,8,6,7405,1,12,1,4,0,0,0,39,0,12,478
568,41,6,182,0,5,0,4,1,0,79,64,0,10,1280
569,15,4,14082,2,8,3,4,0,0,0,36,0,8,555
570,11,4,5418,0,10,0,4,1,0,0,39,0,12,530
571,24,6,1253,1,12,1,4,0,0,0,29,0,13,577
572,36,6,24623,0,3,0,4,1,0,0,47,0,8,1020
573,32,4,13435,2,1,4,4,0,0,0,34,0,8,751
574,38,4,9129,0,10,0,4,1,0,0,39,1,12,915
575,12,4,7101,0,1,5,4,0,95,0,49,1,9,657
576,11,6,9936,0,5,0,4,1,0,0,78,0,10,928
577,27,4,16851,0,3,0,4,1,0,0,44,0,8,843
578,24,4,16360,0,4,0,4,1,0,0,44,1,13,797
579,9,4,9327,0,12,0,4,1,52,0,44,1,10,549
580,6,4,24925,0,12,0,4,1,0,0,39,1,8,445
581,20,6,9530,0,10,5,4,0,0,0,39,1,12,669
582,6,4,10365,1,10,3,4,1,108,0,49,1,12,541
583,16,4,27961,1,8,4,2,0,0,0,39,0,9,610
584,27,4,13844,1,3,3,4,1,0,0,39,1,8,766
585,4,4,27725,1,11,3,4,1,46,0,29,0,9,326
586,19,4,23884,0,4,0,4,1,0,0,39,0,6,654
587,27,2,14368,0,1,0,4,1,79,0,39,0,12,766
588,6,4,16898,1,8,4,2,0,0,0,39,0,8,445
589,9,4,443,2,4,3,4,1,0,0,39,0,8,495
590,15,4,20937,1,8,1,4,1,0,0,39,0,2,595
591,14,4,14970,0,6,0,4,1,0,0,39,1,9,579
592,33,2,5655,2,4,4,2,0,88,0,34,0,8,763
593,1,5,25943,1,1,3,4,0,0,0,19,0,9,195
594,32,4,8455,0,4,0,4,1,0,0,49,1,12,995
595,42,4,8131,2,8,1,4,0,0,0,39,0,8,967
596,21,4,4429,2,7,4,2,0,0,0,27,0,8,505
597,33,5,10735,0,12,0,4,1,0,0,54,0,9,1078
598,34,5,25295,0,3,0,4,1,0,35,54,0,9,1092
599,5,4,10997,1,7,3,1,1,0,0,34,0,9,385
600,37,4,12998,0,7,5,4,0,0,0,39,1,8,902
601,20,4,693,1,14,1,4,1,0,0,39,0,8,669
602,14,4,1558,3,1,4,4,1,0,0,59,0,12,803
603,50,7,12140,0,4,0,4,1,0,0,39,0,12,1061
604,26,0,13812,2,0,2,4,1,0,0,39,0,6,753
605,4,4,24369,1,4,2,4,0,0,0,39,0,9,414
606,13,4,5207,1,1,1,4,0,0,0,39,0,8,562
607,15,2,22227,0,11,0,4,1,0,0,49,0,9,709
608,19,4,3972,1,3,3,1,1,0,0,39,0,10,654
609,16,2,18517,1,1,1,2,1,0,0,39,0,12,610
610,20,4,27262,0,3,0,4,1,0,0,55,0,8,875
611,12,4,23566,0,10,0,4,1,95,0,47,1,14,635
612,1,0,1332,1,0,3,4,1,0,0,29,0,9,285
613,9,4,20944,1,12,1,2,1,0,0,39,0,9,495
614,34,4,8078,0,10,0,4,1,0,0,39,0,3,863
615,22,4,15134,0,7,0,4,1,0,0,39,0,8,695
616,1,4,26319,1,8,1,4,1,0,0,29,0,8,285
617,35,4,11506,0,7,0,4,1,0,30,39,0,7,878
618,14,4,27616,0,5,0,4,1,0,0,39,0,9,579
619,28,4,24874,0,4,0,4,1,95,0,52,1,12,975
620,21,4,14134,0,7,0,4,1,0,0,37,0,9,656
621,4,4,16657,1,12,1,4,0,0,0,34,0,11,370
622,16,4,1848,2,6,1,4,1,0,0,39,0,8,610
623,22,4,8239,2,3,4,4,1,0,0,39,0,9,695
624,14,4,11889,0,7,0,4,1,0,0,39,0,8,579
625,26,4,17062,0,4,0,4,1,0,51,49,1,12,900
626,47,0,15611,0,0,0,4,1,0,35,9,0,12,329
627,16,5,23481,0,4,0,4,1,95,0,44,1,12,672
628,32,6,1300,0,5,0,4,1,0,0,59,0,8,1122
629,24,4,22134,0,7,0,4,1,0,0,39,0,8,722
630,38,6,7941,2,7,1,4,1,0,0,39,0,9,915
631,35,4,11914,2,1,1,2,0,0,0,36,0,9,824
632,25,4,23280,2,10,1,2,1,0,0,39,0,12,738
633,7,4,17435,1,1,3,4,0,0,0,29,0,9,362
634,25,4,12865,1,1,1,4,1,0,0,51,0,8,911
635,24,7,21316,0,4,0,4,1,95,0,39,1,12,722
636,18,4,25351,0,7,0,4,1,0,0,39,0,8,638
637,54,0,6508,0,0,0,4,1,0,0,9,0,2,360
638,37,1,16765,2,4,1,4,1,0,0,41,1,13,938
639,7,4,27130,1,6,2,4,1,0,0,39,0,2,459
640,42,0,13645,3,0,4,2,0,0,0,39,0,8,967
641,13,0,7900,1,0,4,2,0,0,0,39,0,6,562
642,40,1,19077,0,4,5,4,0,0,0,39,1,12,943
643,41,7,15405,0,4,0,4,1,112,0,39,1,13,954
644,15,4,26975,1,8,4,2,1,0,0,39,0,8,595
645,5,4,7226,1,12,3,4,0,6,0,24,0,8,288
646,3,4,27396,2,8,4,4,0,0,0,24,0,8,269
647,43,0,11702,0,0,0,4,1,0,0,39,0,12,979
648,34,4,15315,2,10,4,2,0,0,0,39,0,8,863
649,9,2,16321,1,1,3,2,0,0,0,19,0,8,277
650,16,4,23257,0,3,0,4,1,0,0,39,0,6,610
651,2,4,15502,1,12,4,4,0,0,0,39,0,5,382
652,33,6,4251,0,8,5,4,0,112,0,19,1,8,478
653,15,4,2379,0,12,0,4,1,0,0,39,0,8,595
654,34,2,21010,0,14,0,2,1,0,0,39,1,12,863
655,1,4,4275,1,12,3,1,0,0,0,19,0,9,195
656,18,1,5564,0,4,0,4,1,0,0,49,1,13,763
657,5,0,19512,2,0,3,4,1,0,28,24,0,9,288
658,29,4,16151,2,3,1,4,1,0,0,54,0,8,1015
659,20,4,434,2,12,4,4,1,0,0,44,0,8,732
660,28,4,2232,0,1,5,4,0,0,51,19,1,9,438
661,46,4,22967,0,6,0,4,1,0,0,31,0,4,856
662,36,4,21684,1,8,2,1,1,0,0,9,0,8,282
663,7,4,8337,1,1,3,2,0,0,0,39,0,8,459
664,48,0,15279,0,0,0,4,1,0,0,28,0,6,810
665,26,4,24563,1,10,1,4,0,0,0,31,1,11,631
666,30,4,22049,0,7,0,4,1,0,0,39,0,8,808
667,24,4,14498,1,4,4,4,0,0,0,39,0,8,722
668,10,4,12300,2,7,1,4,1,93,0,39,0,8,513
669,18,5,25202,0,4,0,2,1,0,0,73,0,8,1045
670,2,4,13986,1,1,3,4,0,0,0,23,0,9,245
671,30,4,923,2,8,1,4,0,0,0,34,0,9,724
672,8,1,16452,1,1,4,2,0,0,26,39,0,12,478
673,42,2,20425,0,4,0,4,1,0,0,39,1,14,967
674,11,4,19275,1,7,4,4,0,0,0,39,0,5,530
675,0,4,15351,1,12,3,4,0,0,0,19,0,5,186
676,4,4,11192,1,4,3,1,1,38,0,49,0,9,498
677,14,4,17610,2,12,4,3,0,0,0,39,0,8,579
678,32,4,6424,2,6,1,4,0,0,0,39,0,8,836
679,31,2,2943,0,10,0,4,1,98,0,49,1,13,979
680,43,6,7383,2,12,1,4,1,0,0,19,0,15,562
681,16,6,14131,1,14,1,4,1,0,0,39,0,7,610
682,23,4,19736,0,3,0,4,1,0,0,39,0,8,709
683,25,4,2329,0,3,0,4,1,0,0,51,0,9,911
684,17,4,25632,0,14,0,4,1,79,0,39,0,8,623
685,21,1,24690,2,1,3,2,1,0,0,51,0,10,841
686,41,6,20236,0,4,0,4,1,0,0,69,1,9,1315
687,3,4,25719,1,1,1,4,0,0,0,39,0,9,396
688,35,4,24107,2,12,2,4,0,0,0,54,0,9,1105
689,5,2,16406,0,11,0,4,1,0,0,39,0,9,430
690,7,4,24789,0,5,0,4,1,0,0,34,1,12,414
691,22,4,21739,2,7,4,4,0,0,0,39,0,8,695
692,24,4,15443,0,4,0,4,1,122,0,54,1,13,933
693,20,0,12557,0,0,0,4,1,0,0,29,0,9,526
694,39,4,19263,0,3,0,4,1,40,0,39,0,4,928
695,4,4,21520,1,8,1,4,0,0,0,39,0,8,414
696,12,4,12181,2,12,4,4,0,0,0,24,0,8,364
697,28,4,1611,2,8,1,4,1,0,0,9,0,10,244
698,27,2,11093,0,11,0,4,1,0,0,78,1,9,1234
699,37,4,26835,0,10,0,4,1,0,0,44,1,13,987
700,7,4,24520,1,3,1,4,1,27,0,39,0,9,459
701,23,4,967,0,4,0,4,1,0,0,49,0,12,849
702,26,7,7840,1,10,3,4,1,122,0,59,1,12,1032
703,3,0,20408,1,0,1,4,1,0,0,15,0,9,176
704,24,6,22023,2,8,1,4,0,0,0,39,0,6,722
705,15,4,23620,2,1,1,4,0,0,0,39,0,10,595
706,14,4,3835,0,1,5,4,0,0,0,24,0,12,386
707,9,4,20539,2,1,1,4,1,0,0,39,0,8,495
708,33,7,8937,0,3,0,4,1,0,0,39,1,12,849
709,45,5,10533,0,4,0,4,1,53,0,39,0,10,1004
710,7,4,3821,0,8,0,4,1,45,0,44,0,8,513
711,41,4,16489,2,4,1,4,1,0,0,64,1,12,1280
712,27,5,2446,0,3,0,4,1,0,0,39,1,9,766
713,27,4,17944,2,8,1,4,1,0,0,39,0,7,766
714,20,5,8496,0,14,0,4,1,0,0,49,1,9,800
715,48,6,3194,1,5,1,4,1,49,0,39,0,3,1038
716,16,4,2255,0,3,0,4,1,0,0,39,1,8,610
717,17,0,9513,1,0,1,1,0,0,0,36,0,8,585
718,39,6,12964,0,10,0,4,1,0,0,59,1,13,1210
719,18,4,13707,0,4,0,4,1,0,55,47,1,13,738
720,16,4,14872,1,10,3,4,1,0,41,39,0,12,610
721,18,4,14742,0,13,0,4,1,0,0,47,0,12,738
722,30,6,2584,1,4,1,4,0,0,0,59,0,9,1096
723,18,6,399,0,3,0,0,1,0,0,92,0,4,1210
724,39,4,14829,2,12,4,4,0,0,0,39,0,9,928
725,12,5,18620,1,10,3,4,1,0,0,39,0,13,545
726,36,5,4507,0,10,0,1,1,95,0,49,1,14,1051
727,25,4,17205,2,12,4,2,0,0,0,24,0,10,498
728,3,0,22994,1,0,2,2,0,0,0,39,0,9,396
729,7,4,20166,1,13,1,4,1,0,0,49,0,12,562
730,16,4,13734,0,7,0,4,1,0,0,39,0,8,610
731,25,4,14821,0,12,0,4,1,0,0,44,0,5,814
732,21,7,6920,0,11,0,4,1,0,50,49,1,9,818
733,15,4,17348,1,7,3,4,1,0,0,39,0,8,595
734,3,6,15357,1,3,3,4,1,0,0,19,0,3,217
735,15,4,11216,0,3,0,4,1,0,0,49,0,8,709
736,11,2,15348,0,11,0,4,1,0,0,39,1,9,530
737,34,4,3930,0,3,0,4,1,0,0,54,1,8,1092
738,24,2,8219,1,8,3,4,1,0,0,29,0,8,577
739,20,2,22368,1,8,4,2,0,0,0,49,0,11,800
740,6,4,20699,0,8,5,4,0,0,0,39,0,8,445
741,23,4,12124,0,3,0,4,1,0,0,39,0,8,709
742,30,4,28389,0,7,0,4,1,0,0,39,0,5,808
743,29,6,24566,0,4,0,4,1,0,0,49,0,8,948
744,7,4,24366,1,12,1,4,1,0,0,39,0,12,459
745,23,4,6281,2,7,4,2,0,0,0,27,0,8,530
746,13,6,5073,0,7,3,1,1,0,0,59,0,8,782
747,24,7,14769,3,10,1,3,0,0,0,51,1,14,894
748,20,7,20540,0,1,5,2,0,0,0,44,1,12,732
749,32,1,21287,0,14,0,1,1,0,0,39,0,8,836
750,24,1,1711,0,4,5,2,0,0,0,49,1,12,867
751,35,2,22117,0,4,0,4,1,0,0,34,0,10,789
752,6,4,748,1,12,1,4,1,0,0,49,0,9,541
753,17,4,26214,2,3,4,2,0,15,0,39,0,8,623
754,8,7,3468,1,4,1,4,0,0,82,39,1,12,478
755,27,5,2584,0,3,0,4,1,0,0,44,1,8,843
756,14,2,16268,2,10,4,4,1,0,0,32,0,8,486
757,36,4,12462,2,1,4,4,0,0,0,39,0,12,890
758,45,4,11141,0,4,0,4,1,0,0,49,0,8,1157
759,18,4,17942,1,4,1,4,1,0,49,54,0,12,825
760,13,1,25508,1,10,1,4,1,0,0,39,0,12,562
761,31,7,19154,0,1,5,4,0,0,0,39,1,8,823
762,19,4,5315,1,10,1,4,0,0,0,39,1,12,654
763,15,4,18812,2,8,1,4,1,0,0,32,0,6,501
764,5,4,24011,1,9,3,4,0,0,0,27,0,9,319
765,0,0,9483,1,0,3,4,1,0,0,39,0,6,348
766,2,4,15524,1,10,1,4,0,0,0,39,0,8,382
767,9,4,16836,1,1,1,4,0,0,0,39,0,8,495
768,3,0,2319,1,0,3,4,1,0,0,39,0,9,396
769,39,7,8573,0,4,0,4,1,0,0,34,1,9,836
770,28,4,25743,3,8,4,4,0,0,0,20,0,3,455
771,6,4,6248,1,1,3,1,0,0,0,39,0,9,445
772,14,4,7519,2,6,1,4,1,0,0,39,0,8,579
773,13,4,8036,1,12,4,4,0,0,0,7,0,6,129
774,25,4,12035,0,6,0,4,1,79,0,34,0,8,665
775,10,7,10386,0,10,0,4,1,0,0,59,0,14,715
776,20,4,22053,0,4,0,4,1,0,0,49,1,12,800
777,14,4,23991,1,7,1,4,1,0,0,59,0,8,803
778,16,4,23462,2,10,1,4,0,0,0,39,0,12,610
779,47,4,4013,0,6,0,1,1,0,0,39,0,0,1027
780,15,4,9857,2,8,1,4,0,0,0,39,0,8,595
781,45,0,5420,0,0,0,4,1,81,0,39,1,8,1004
782,20,4,12288,0,3,0,4,1,0,0,39,0,9,669
783,8,4,15133,0,14,0,4,1,0,0,39,0,6,478
784,32,4,9108,0,1,0,4,1,68,0,39,0,8,836
785,19,4,6306,0,10,0,4,1,0,51,39,1,12,654
786,50,4,3194,0,6,0,4,1,105,0,14,0,9,479
787,37,4,24229,0,6,0,4,1,0,0,39,1,8,902
788,28,2,17958,1,10,1,4,0,0,0,39,1,15,782
789,13,4,9528,1,3,1,4,1,0,0,39,0,9,562
790,22,7,6433,0,11,2,4,0,0,0,39,0,8,695
791,40,4,1537,2,8,1,0,0,0,0,19,0,5,537
792,40,4,6289,1,8,1,4,1,0,0,39,0,5,943
793,6,6,9736,0,5,0,4,1,0,0,39,0,8,445
794,32,2,7931,0,8,2,4,1,0,0,39,0,8,836
795,29,7,2247,0,10,0,4,1,0,0,9,1,12,246
796,24,7,983,1,13,1,4,0,0,0,42,0,12,767
797,27,4,11945,0,13,0,4,1,0,0,44,0,10,843
798,8,4,9456,1,8,3,4,0,38,0,29,0,12,377
799,17,2,15496,0,3,0,2,1,0,0,44,1,12,686
800,7,4,6070,1,12,3,4,1,0,0,24,0,12,311
801,15,4,16357,1,4,1,4,0,0,0,44,0,12,654
802,10,2,10899,0,13,0,4,1,0,0,49,1,8,620
803,50,4,2221,0,7,0,2,1,0,0,39,0,7,1061
804,19,4,15459,0,3,0,4,1,0,0,39,0,8,654
805,23,4,24741,2,4,1,4,1,0,15,47,0,9,823
806,7,4,11680,0,14,0,4,1,0,0,39,0,8,459
807,29,4,14609,0,12,0,4,1,0,51,39,1,12,796
808,27,7,11829,2,1,4,4,0,0,0,37,0,8,734
809,6,6,1389,0,3,0,4,1,0,0,39,1,9,445
810,29,4,16541,1,10,1,4,1,0,0,87,0,14,1327
811,14,4,23416,1,13,1,4,1,0,0,39,0,10,579
812,4,2,10355,0,11,3,2,1,0,0,39,0,9,414
813,44,4,16372,0,3,0,4,1,0,0,39,1,8,991
814,54,6,392,0,5,0,4,1,0,0,14,0,8,506
815,25,4,256,0,4,0,4,1,0,0,39,1,12,738
816,10,0,6005,0,0,0,2,1,0,0,4,0,9,64
817,4,7,17111,1,8,1,4,0,0,0,15,0,9,185
818,4,4,20669,1,5,1,4,1,0,0,24,0,0,279
819,11,2,15370,2,10,1,4,0,34,0,59,0,12,738
820,10,2,15844,1,10,3,2,0,0,0,36,0,11,477
821,15,4,398,1,8,1,4,0,0,57,24,0,9,396
822,30,4,7846,2,6,1,4,1,0,0,39,0,8,808
823,5,4,1216,1,4,1,4,1,0,0,34,0,11,385
824,39,4,21108,0,13,0,4,1,0,0,39,0,8,928
825,3,4,15494,0,8,2,4,0,0,0,39,0,8,396
826,13,4,4774,1,12,1,4,0,0,0,39,0,9,562
827,5,4,13227,1,8,3,4,0,0,0,24,0,9,288
828,11,4,9420,0,3,0,4,1,98,0,44,1,10,586
829,33,4,9980,0,4,0,4,1,0,0,54,1,13,1078
830,49,7,9975,0,7,5,4,0,13,0,9,0,8,339
831,21,4,24524,1,8,1,4,1,0,0,45,0,9,761
832,45,4,13427,0,4,0,4,1,0,0,29,0,7,803
833,19,1,24999,2,13,1,4,0,0,0,39,1,13,654
834,30,4,22701,0,3,0,4,1,0,0,34,0,5,724
835,8,4,13273,1,13,1,4,1,0,0,39,0,8,478
836,9,4,14697,0,14,0,4,1,0,0,39,0,9,495
837,20,4,1978,0,5,0,4,1,0,0,39,0,6,669
838,53,6,24883,0,3,0,4,1,0,0,7,0,3,293
839,35,4,15571,0,14,0,4,1,0,0,39,0,6,878
840,53,4,9429,0,4,0,4,1,0,0,17,0,4,586
841,2,7,1511,1,11,3,4,1,0,0,39,0,8,382
842,6,4,16480,1,3,3,4,1,0,0,2,0,6,25
843,20,4,4887,0,10,5,4,0,0,0,15,1,12,307
844,20,4,12875,2,12,4,2,0,0,0,39,0,6,669
845,28,7,23164,2,10,4,2,0,0,0,39,0,9,782
846,12,4,5988,0,4,0,4,1,0,0,49,1,12,657
847,39,6,19877,0,4,0,4,1,0,0,19,0,12,530
848,33,4,16308,0,13,0,4,1,0,0,39,0,13,849
849,3,4,7568,1,1,2,4,1,0,57,29,0,8,311
850,9,4,21984,1,1,1,4,1,0,0,39,0,12,495
851,24,5,18219,0,10,0,4,1,0,81,59,1,14,998
852,4,4,16635,1,6,3,4,1,0,0,39,0,8,414
853,31,6,8963,0,3,0,4,1,0,59,49,0,2,979
854,5,4,842,1,8,1,4,1,0,0,39,0,9,430
855,20,7,4152,0,8,0,4,1,0,0,34,0,11,601
856,30,4,26403,0,3,0,2,1,0,0,29,1,9,643
857,44,4,4486,2,12,4,4,1,0,0,39,0,12,991
858,30,2,12322,0,10,0,4,1,0,0,39,1,13,808
859,20,4,6740,0,3,0,4,1,0,0,24,0,8,448
860,29,7,4714,2,1,4,2,0,0,0,39,0,10,796
861,25,6,5445,0,12,0,4,1,0,0,47,0,8,856
862,24,4,2263,2,1,4,4,0,0,0,39,0,8,722
863,16,2,5819,0,8,0,4,1,0,0,39,0,4,610
864,7,4,15860,1,10,1,4,1,0,0,34,0,12,414
865,10,4,5266,1,13,1,4,1,0,0,39,0,11,513
866,23,1,8646,0,4,0,4,1,0,0,38,0,12,695
867,39,4,1748,0,7,0,4,1,0,0,39,0,5,928
868,18,1,17557,0,10,0,4,1,0,0,54,0,15,825
869,7,4,17661,1,3,1,4,1,0,0,39,0,10,459
870,56,6,21276,0,10,5,4,0,0,0,0,0,9,28
871,19,4,21231,1,12,1,4,1,0,0,49,0,9,782
872,14,4,23924,0,3,0,4,1,0,0,49,1,12,691
873,33,0,8919,0,0,0,2,1,0,0,44,0,8,931
874,19,4,16221,1,6,1,2,1,0,0,39,0,8,654
875,20,4,5685,0,12,0,2,1,0,0,39,1,8,669
876,9,4,16010,1,10,1,4,0,0,0,54,0,12,651
877,3,4,20268,1,11,3,4,1,0,0,39,0,8,396
878,41,4,631,0,10,0,4,1,0,0,39,1,12,954
879,28,7,22710,0,10,0,4,1,0,0,39,1,12,782
880,16,0,17525,1,0,3,4,1,0,0,39,0,12,610
881,14,4,9440,1,13,1,4,0,0,0,39,0,12,579
882,27,4,18494,0,10,0,4,1,122,0,59,1,14,1049
883,2,2,21704,1,10,3,4,0,0,0,29,0,9,298
884,37,4,27245,0,13,0,2,1,0,0,49,1,8,1066
885,14,7,3224,0,10,0,4,1,0,40,39,0,13,579
886,10,4,20526,0,3,0,4,1,0,0,34,0,8,455
887,19,4,10295,0,12,0,4,1,81,0,39,1,9,654
888,30,1,8386,2,1,1,4,1,0,49,39,0,9,808
889,18,4,25227,0,4,0,4,1,0,0,44,0,12,699
890,25,4,2921,0,1,0,4,1,0,0,54,1,1,952
891,28,4,26431,2,4,1,4,0,0,0,39,0,12,782
892,53,4,28283,0,3,0,4,1,14,0,39,0,8,1091
893,10,2,15186,1,8,3,2,0,0,0,43,0,7,557
